"","trend","dpopdt","pop","seas_1","seas_2","seas_3","seas_4","seas_5","seas_6"
"V3855",13.4599999999998,46193.1723684167,3358314.43682657,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V3856",13.4699999999998,46254.3447213708,3358776.67436319,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V3857",13.4799999999998,46315.5756651663,3359239.5239163,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V3858",13.4899999999998,46376.8651998033,3359702.98607179,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V3859",13.4999999999998,46438.2133252815,3360167.06141559,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V3860",13.5099999999998,46499.6200416013,3360631.7505336,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V3861",13.5199999999998,46561.0853487623,3361097.05401173,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V3862",13.5299999999997,46622.6092467649,3361562.97243588,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V3863",13.5399999999997,46684.1917356088,3362029.50639196,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V3864",13.55,46745.8328152954,3362496.6564659,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V3865",13.5599999999999,46807.5324858222,3362964.42324358,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V3866",13.5699999999999,46869.2907471902,3363432.80731092,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V3867",13.5799999999999,46931.1075993997,3363901.80925383,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V3868",13.5899999999999,46992.9830424506,3364371.42965821,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V3869",13.5999999999999,47054.9170763429,3364841.66910998,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V3870",13.6099999999999,47116.9097010765,3365312.52819504,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V3871",13.6199999999999,47178.9609166516,3365784.0074993,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V3872",13.6299999999999,47241.0707230681,3366256.10760868,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V3873",13.6399999999999,47303.239120326,3366728.82910907,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V3874",13.6499999999999,47365.4661084253,3367202.17258638,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V3875",13.6599999999999,47427.7516873659,3367676.13862654,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V3876",13.6699999999998,47490.095857148,3368150.72781543,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V3877",13.6799999999998,47552.4986177714,3368625.94073898,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V3878",13.6899999999998,47614.9599692363,3369101.77798309,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V3879",13.6999999999998,47677.4799115425,3369578.24013367,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V3880",13.7099999999998,47740.0584446902,3370055.32777662,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V3881",13.7199999999998,47802.6955686793,3370533.04149786,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V3882",13.7299999999998,47865.3912835097,3371011.3818833,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V3883",13.7399999999998,47928.1455891816,3371490.34951884,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V3884",13.7499999999998,47990.9584856948,3371969.94499038,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V3885",13.7599999999998,48053.8299730495,3372450.16888385,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V3886",13.7699999999998,48116.7600512455,3372931.02178515,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V3887",13.7799999999997,48179.748720283,3373412.50428018,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V3888",13.7899999999997,48242.7959801618,3373894.61695485,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V3889",13.8,48305.9018308834,3374377.36039509,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V3890",13.8099999999999,48369.0662724451,3374860.73518679,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V3891",13.8199999999999,48432.2893048481,3375344.74191585,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V3892",13.8299999999999,48495.5709280926,3375829.38116818,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V3893",13.8399999999999,48558.9111421784,3376314.65352971,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V3894",13.8499999999999,48622.3099471056,3376800.55958633,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V3895",13.8599999999999,48685.7673428742,3377287.09992395,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V3896",13.8699999999999,48749.2833294842,3377774.27512849,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V3897",13.8799999999999,48812.8579069357,3378262.08578584,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V3898",13.8899999999999,48876.4910752285,3378750.53248193,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V3899",13.8999999999999,48940.1828343627,3379239.61580265,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V3900",13.9099999999999,49003.9331843383,3379729.33633392,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V3901",13.9199999999998,49067.7421251553,3380219.69466164,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V3902",13.9299999999998,49131.6096568137,3380710.69137172,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V3903",13.9399999999998,49195.5357793135,3381202.32705008,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V3904",13.9499999999998,49259.5204926547,3381694.60228261,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V3905",13.9599999999998,49323.5637968373,3382187.51765523,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V3906",13.9699999999998,49387.6656918613,3382681.07375385,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V3907",13.9799999999998,49451.8261777267,3383175.27116437,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V3908",13.9899999999998,49516.0452544335,3383670.11047271,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V3909",13.9999999999998,49580.3229219817,3384165.59226476,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V3910",14.0099999999998,49644.6591803713,3384661.71712645,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V3911",14.0199999999998,49709.0540296023,3385158.48564367,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V3912",14.0299999999997,49773.5074696747,3385655.89840234,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V3913",14.0399999999997,49838.0195005884,3386153.95598837,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V3914",14.05,49902.5901223451,3386652.65898767,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V3915",14.0599999999999,49967.2193349417,3387152.00798613,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V3916",14.0699999999999,50031.9071383796,3387652.00356967,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V3917",14.0799999999999,50096.653532659,3388152.6463242,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V3918",14.0899999999999,50161.4585177798,3388653.93683562,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V3919",14.0999999999999,50226.322093742,3389155.87568985,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V3920",14.1099999999999,50291.2442605455,3389658.4634728,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V3921",14.1199999999999,50356.2250181905,3390161.70077037,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V3922",14.1299999999999,50421.2643666768,3390665.58816847,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V3923",14.1399999999999,50486.3623060046,3391170.126253,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V3924",14.1499999999999,50551.5188361738,3391675.31560989,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V3925",14.1599999999999,50616.7339571843,3392181.15682503,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V3926",14.1699999999998,50682.0076690363,3392687.65048433,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V3927",14.1799999999998,50747.3399717296,3393194.79717371,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V3928",14.1899999999998,50812.7308652644,3393702.59747907,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V3929",14.1999999999998,50878.1803496405,3394211.05198632,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V3930",14.2099999999998,50943.6884248581,3394720.16128136,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V3931",14.2199999999998,51009.255090917,3395229.92595012,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V3932",14.2299999999998,51074.8803478173,3395740.34657848,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V3933",14.2399999999998,51140.5641955591,3396251.42375237,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V3934",14.2499999999998,51206.3066341422,3396763.1580577,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V3935",14.2599999999998,51272.1076635667,3397275.55008036,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V3936",14.2699999999998,51337.9672838327,3397788.60040627,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V3937",14.2799999999997,51403.88549494,3398302.30962134,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V3938",14.2899999999997,51469.8622968887,3398816.67831147,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V3939",14.3,51535.8976896803,3399331.70706259,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V3940",14.3099999999999,51601.9916733119,3399847.39646058,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V3941",14.3199999999999,51668.1442477848,3400363.74709136,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V3942",14.3299999999999,51734.3554130991,3400880.75954084,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V3943",14.3399999999999,51800.6251692548,3401398.43439492,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V3944",14.3499999999999,51866.9535162519,3401916.77223952,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V3945",14.3599999999999,51933.3404540904,3402435.77366055,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V3946",14.3699999999999,51999.7859827704,3402955.43924391,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V3947",14.3799999999999,52066.2901022916,3403475.76957551,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V3948",14.3899999999999,52132.8528126544,3403996.76524125,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V3949",14.3999999999999,52199.4741138585,3404518.42682706,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V3950",14.4099999999999,52266.154005904,3405040.75491883,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V3951",14.4199999999998,52332.8924887909,3405563.75010248,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V3952",14.4299999999998,52399.6895625191,3406087.41296391,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V3953",14.4399999999998,52466.5452270889,3406611.74408903,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V3954",14.4499999999998,52533.4594824999,3407136.74406375,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V3955",14.4599999999998,52600.4323287524,3407662.41347399,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V3956",14.4699999999998,52667.4637658463,3408188.75290563,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V3957",14.4799999999998,52734.5537937816,3408715.7629446,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V3958",14.4899999999998,52801.7024125583,3409243.44417681,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V3959",14.4999999999998,52868.9096221764,3409771.79718816,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V3960",14.5099999999998,52936.1754226358,3410300.82256455,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V3961",14.5199999999998,53003.4998139367,3410830.52089191,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V3962",14.5299999999997,53070.882796079,3411360.89275613,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V3963",14.5399999999997,53138.3243690626,3411891.93874313,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V3964",14.55,53205.8245328892,3412423.65943883,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V3965",14.5599999999999,53273.3832875557,3412956.05542911,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V3966",14.5699999999999,53341.0006330636,3413489.12729988,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V3967",14.5799999999999,53408.6765694129,3414022.87563707,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V3968",14.5899999999999,53476.4110966035,3414557.30102657,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V3969",14.5999999999999,53544.2042146356,3415092.4040543,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V3970",14.6099999999999,53612.055923509,3415628.18530617,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V3971",14.6199999999999,53679.9662232239,3416164.64536808,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V3972",14.6299999999999,53747.9351137801,3416701.78482593,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V3973",14.6399999999999,53815.9625951777,3417239.60426565,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V3974",14.6499999999999,53884.0486674168,3417778.10427314,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V3975",14.6599999999999,53952.1933304972,3418317.2854343,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V3976",14.6699999999998,54020.3965844191,3418857.14833505,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V3977",14.6799999999998,54088.6584291823,3419397.69356129,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V3978",14.6899999999998,54156.978864787,3419938.92169894,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V3979",14.6999999999998,54225.357891233,3420480.83333389,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V3980",14.7099999999998,54293.7955085204,3421023.42905206,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V3981",14.7199999999998,54362.2917166492,3421566.70943936,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V3982",14.7299999999998,54430.8465156195,3422110.6750817,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V3983",14.7399999999998,54499.4599054311,3422655.32656498,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V3984",14.7499999999998,54568.1318860841,3423200.66447511,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V3985",14.7599999999998,54636.8624575786,3423746.689398,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V3986",14.7699999999998,54705.6516199144,3424293.40191956,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V3987",14.7799999999997,54774.4993730916,3424840.8026257,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V3988",14.7899999999997,54843.4057171102,3425388.89210233,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V3989",14.8,54912.3706519718,3425937.67093536,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V3990",14.8099999999999,54981.3941776732,3426487.13971068,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V3991",14.8199999999999,55050.476294216,3427037.29901421,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V3992",14.8299999999999,55119.6170016002,3427588.14943187,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V3993",14.8399999999999,55188.8162998258,3428139.69154955,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V3994",14.8499999999999,55258.0741888928,3428691.92595316,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V3995",14.8599999999999,55327.3906688012,3429244.85322863,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V3996",14.8699999999999,55396.765739551,3429798.47396184,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V3997",14.8799999999999,55466.1994011422,3430352.78873872,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V3998",14.8899999999999,55535.6916535748,3430907.79814517,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V3999",14.8999999999999,55605.2424968487,3431463.50276709,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V4000",14.9099999999999,55674.8519309641,3432019.9031904,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V4001",14.9199999999998,55744.519955921,3432577.00000101,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V4002",14.9299999999998,55814.182366258,3433134.79357081,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V4003",14.9399999999998,55883.7749565142,3433693.2834156,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V4004",14.9499999999998,55953.2977266895,3434252.4688372,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V4005",14.9599999999998,56022.7506767839,3434812.3491374,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V4006",14.9699999999998,56092.1338067975,3435372.923618,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V4007",14.9799999999998,56161.4471167302,3435934.1915808,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V4008",14.9899999999998,56230.690606582,3436496.1523276,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V4009",14.9999999999998,56299.864276353,3437058.8051602,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V4010",15.0099999999998,56368.9681260431,3437622.1493804,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V4011",15.0199999999998,56438.0021556523,3438186.18428999,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V4012",15.0299999999997,56506.9663651807,3438750.90919077,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V4013",15.0399999999997,56575.8607546282,3439316.32338456,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V4014",15.05,56644.6853239964,3439882.42617315,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V4015",15.0599999999999,56713.4400732821,3440449.21685831,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V4016",15.0699999999999,56782.125002487,3441016.69474188,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V4017",15.0799999999999,56850.740111611,3441584.85912563,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V4018",15.0899999999999,56919.2854006541,3442153.70931137,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V4019",15.0999999999999,56987.7608696164,3442723.24460091,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V4020",15.1099999999999,57056.1665184978,3443293.46429603,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V4021",15.1199999999999,57124.5023472984,3443864.36769854,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V4022",15.1299999999999,57192.768356018,3444435.95411024,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V4023",15.1399999999999,57260.9645446568,3445008.22283293,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V4024",15.1499999999999,57329.0909132147,3445581.1731684,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V4025",15.1599999999999,57397.1474616918,3446154.80441846,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V4026",15.1699999999998,57465.134190088,3446729.1158849,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V4027",15.1799999999998,57533.0510984033,3447304.10686952,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V4028",15.1899999999998,57600.8981866378,3447879.77667413,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V4029",15.1999999999998,57668.6754547914,3448456.12460052,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V4030",15.2099999999998,57736.3829028641,3449033.1499505,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V4031",15.2199999999998,57804.0205308559,3449610.85202585,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V4032",15.2299999999998,57871.5883387669,3450189.23012838,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V4033",15.2399999999998,57939.086326597,3450768.28355989,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V4034",15.2499999999998,58006.5144943463,3451348.01162217,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V4035",15.2599999999998,58073.8728420147,3451928.41361704,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V4036",15.2699999999998,58141.1613696021,3452509.48884628,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V4037",15.2799999999997,58208.3800771088,3453091.2366117,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V4038",15.2899999999997,58275.5289645345,3453673.65621509,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V4039",15.3,58342.608031881,3454256.74695827,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V4040",15.3099999999999,58409.617279145,3454840.508143,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V4041",15.3199999999999,58476.5567063281,3455424.93907111,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V4042",15.3299999999999,58543.4263134304,3456010.0390444,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V4043",15.3399999999999,58610.2261004518,3456595.80736465,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V4044",15.3499999999999,58676.9560673924,3457182.24333367,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V4045",15.3599999999999,58743.616214252,3457769.34625326,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V4046",15.3699999999999,58810.2065410309,3458357.11542522,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V4047",15.3799999999999,58876.7270477288,3458945.55015135,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V4048",15.3899999999999,58943.1777343459,3459534.64973344,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V4049",15.3999999999999,59009.5586008821,3460124.4134733,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V4050",15.4099999999999,59075.8696473374,3460714.84067272,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V4051",15.4199999999998,59142.1108737119,3461305.93063351,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V4052",15.4299999999998,59208.2822800055,3461897.68265746,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V4053",15.4399999999998,59274.3838662182,3462490.09604638,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V4054",15.4499999999998,59340.41563235,3463083.17010205,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V4055",15.4599999999998,59406.3775784011,3463676.90412629,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V4056",15.4699999999998,59472.2697043712,3464271.29742089,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V4057",15.4799999999998,59538.0920102604,3464866.34928764,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V4058",15.4899999999998,59603.8444960688,3465462.05902836,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V4059",15.4999999999998,59669.5271617963,3466058.42594483,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V4060",15.5099999999998,59735.140007443,3466655.44933886,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V4061",15.5199999999998,59800.6830330087,3467253.12851224,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V4062",15.5299999999997,59866.1562384937,3467851.46276678,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V4063",15.5399999999997,59931.5596238977,3468450.45140428,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
